0,53,0.559886,1.0,0.708797,0.5
0,54,0.560679,1.0,0.708179,0.5
0,55,0.561058,1.0,0.709948,0.5
0,56,0.559781,1.0,0.710047,0.5
0,57,0.559584,1.0,0.710751,0.5
0,58,0.559266,1.0,0.710831,0.5
0,59,0.560216,1.0,0.71076,0.5
0,60,0.558953,1.0,0.713404,0.5
0,61,0.560182,1.0,0.712837,0.5
0,62,0.559045,1.0,0.712554,0.5
0,63,0.559498,1.0,0.71402,0.5
0,64,0.559093,1.0,0.713675,0.5
0,65,0.558739,1.0,0.715015,0.5
0,66,0.559819,1.0,0.713746,0.5
0,67,0.558405,1.0,0.715379,0.5
0,68,0.558676,1.0,0.715929,0.5
0,69,0.558036,1.0,0.717182,0.5
0,70,0.559252,1.0,0.715873,0.5
0,71,0.557672,1.0,0.716889,0.5
0,72,0.558853,1.0,0.716475,0.5
0,73,0.559538,1.0,0.717479,0.5
0,74,0.559262,1.0,0.717852,0.5
0,75,0.557605,1.0,0.718422,0.5
0,76,0.559307,1.0,0.717886,0.5
0,77,0.559651,1.0,0.718463,0.5
0,78,0.559078,1.0,0.719043,0.5
0,79,0.559941,1.0,0.718417,0.5
0,80,0.558455,1.0,0.720469,0.5
0,81,0.558975,1.0,0.720743,0.5
0,82,0.559469,1.0,0.719322,0.5
0,83,0.558696,1.0,0.721213,0.5
0,84,0.558752,1.0,0.720963,0.5
0,85,0.559351,1.0,0.720474,0.5
0,86,0.559787,1.0,0.720959,0.5
0,87,0.559482,1.0,0.721281,0.5
0,88,0.560299,1.0,0.721768,0.5
0,89,0.560886,1.0,0.721333,0.5
0,90,0.561318,1.0,0.72153,0.5
0,91,0.560474,1.0,0.722759,0.5
0,92,0.561393,1.0,0.722326,0.5
0,93,0.562535,1.0,0.721325,0.5
0,94,0.562706,1.0,0.722557,0.5
0,95,0.563869,1.0,0.721294,0.5
0,96,0.56411,1.0,0.721138,0.5
0,97,0.565277,1.0,0.721277,0.5
0,98,0.56606,1.0,0.720132,0.5
0,99,0.566179,1.0,0.722089,0.5
0,100,0.567234,1.0,0.721237,0.5
0,101,0.569134,1.0,0.720091,0.5
0,102,0.568427,1.0,0.719789,0.5
0,103,0.569137,1.0,0.720793,0.5
0,104,0.569502,1.0,0.720696,0.5
0,105,0.57084,1.0,0.720286,0.5
0,106,0.570463,1.0,0.720378,0.5
0,107,0.572266,1.0,0.72038,0.5
0,108,0.572431,1.0,0.719731,0.5
0,109,0.573186,1.0,0.719804,0.5
0,110,0.575244,1.0,0.718975,0.5
0,111,0.574235,1.0,0.720086,0.5
0,112,0.574558,1.0,0.71987,0.5
0,113,0.575851,1.0,0.719789,0.5
0,114,0.575183,1.0,0.719781,0.5
0,115,0.576271,1.0,0.719735,0.5
0,116,0.576241,1.0,0.71977,0.5
0,117,0.57663,1.0,0.720404,0.5
0,118,0.578476,1.0,0.718948,0.5
0,119,0.579344,1.0,0.71748,0.5
0,120,0.580316,1.0,0.717825,0.5
0,121,0.577396,1.0,0.719404,0.5
0,122,0.578091,1.0,0.720211,0.5
0,123,0.577397,1.0,0.720614,0.5
0,124,0.578843,1.0,0.719687,0.5
0,125,0.578093,1.0,0.720164,0.5
0,126,0.577344,1.0,0.720952,0.5
0,127,0.577742,1.0,0.720572,0.5
0,128,0.577662,1.0,0.720555,0.5
0,129,0.577475,1.0,0.720797,0.5
0,130,0.577669,1.0,0.721122,0.5
0,131,0.576843,1.0,0.721661,0.5
0,132,0.576808,1.0,0.720511,0.5
0,133,0.576219,1.0,0.721605,0.5
0,134,0.575332,1.0,0.722739,0.5
0,135,0.576114,1.0,0.722328,0.5
0,136,0.574727,1.0,0.722485,0.5
0,137,0.573964,1.0,0.722398,0.5
0,138,0.574129,1.0,0.721405,0.5
0,139,0.573768,1.0,0.723077,0.5
0,140,0.574054,1.0,0.721729,0.5
0,141,0.573117,1.0,0.723757,0.5
0,142,0.573388,1.0,0.722216,0.5
0,143,0.573567,1.0,0.722197,0.5
0,144,0.573744,1.0,0.722002,0.5
0,145,0.574428,1.0,0.721597,0.5
0,146,0.575665,1.0,0.720519,0.5
0,147,0.576363,1.0,0.720192,0.5
0,148,0.57728,1.0,0.720488,0.5
0,149,0.577227,1.0,0.719354,0.5
0,150,0.578708,1.0,0.719358,0.5
0,151,0.578238,1.0,0.719056,0.5
0,152,0.579717,1.0,0.719186,0.5
0,153,0.581338,1.0,0.717058,0.5
0,154,0.580783,1.0,0.717329,0.5
0,155,0.582878,1.0,0.71677,0.5
0,156,0.584296,1.0,0.716759,0.5
0,157,0.584249,1.0,0.716174,0.5
0,158,0.584682,1.0,0.716161,0.5
0,159,0.585915,1.0,0.715692,0.5
0,160,0.586787,1.0,0.715059,0.5
0,161,0.587954,1.0,0.715568,0.5
0,162,0.589323,1.0,0.715284,0.5
0,163,0.589907,1.0,0.71438,0.5
0,164,0.592094,1.0,0.713663,0.5
0,165,0.59311,1.0,0.7132,0.5
1,0,0.593651,1.0,0.713592,0.5
1,1,0.5945,1.0,0.713187,0.5
1,2,0.595614,1.0,0.712896,0.5
1,3,0.596122,1.0,0.713917,0.5
1,4,0.598203,1.0,0.712263,0.5
1,5,0.599066,1.0,0.71222,0.5
1,6,0.60041,1.0,0.71164,0.498333
1,7,0.600984,1.0,0.712116,0.5
1,8,0.601795,1.0,0.710377,0.5
1,9,0.601814,1.0,0.710574,0.5
1,10,0.603245,1.0,0.710572,0.5
1,11,0.603525,1.0,0.7114,0.5
1,12,0.604775,1.0,0.710331,0.5
1,13,0.605078,1.0,0.709912,0.5
1,14,0.605814,1.0,0.710074,0.5
1,15,0.605412,1.0,0.710914,0.5
1,16,0.606397,1.0,0.709674,0.5
1,17,0.605674,1.0,0.710268,0.5
1,18,0.604954,1.0,0.711013,0.5
1,19,0.605116,1.0,0.71027,0.5
1,20,0.604978,1.0,0.710154,0.5
1,21,0.605843,1.0,0.709168,0.5
1,22,0.604077,1.0,0.711462,0.498333
1,23,0.603987,1.0,0.71095,0.5
1,24,0.602181,1.0,0.712107,0.5
1,25,0.602383,1.0,0.711742,0.5
1,26,0.602031,1.0,0.711668,0.5
1,27,0.601749,1.0,0.71241,0.498333
1,28,0.601642,1.0,0.712886,0.5
1,29,0.602284,1.0,0.712327,0.5
1,30,0.600771,1.0,0.712518,0.5
1,31,0.601021,1.0,0.712568,0.5
1,32,0.599157,1.0,0.713631,0.5
1,33,0.6001,1.0,0.713507,0.5
1,34,0.599293,1.0,0.71341,0.5
1,35,0.60073,1.0,0.712306,0.5
1,36,0.599041,1.0,0.713236,0.5
1,37,0.599462,1.0,0.712881,0.5
1,38,0.600677,1.0,0.713337,0.5
1,39,0.600664,1.0,0.713191,0.5
1,40,0.600789,1.0,0.712042,0.5
1,41,0.601625,1.0,0.711811,0.5
1,42,0.602011,1.0,0.712766,0.5
1,43,0.602619,1.0,0.711645,0.5
1,44,0.602365,1.0,0.711375,0.5
1,45,0.603374,1.0,0.711978,0.5
1,46,0.604763,1.0,0.710727,0.5
1,47,0.604491,1.0,0.711134,0.5
1,48,0.604271,1.0,0.710975,0.5
1,49,0.605073,1.0,0.710681,0.5
1,50,0.604989,1.0,0.710029,0.5
1,51,0.606812,1.0,0.709385,0.5
1,52,0.606472,1.0,0.709602,0.5
1,53,0.608119,1.0,0.708777,0.5
1,54,0.608612,1.0,0.708101,0.5
1,55,0.609109,1.0,0.708467,0.5
1,56,0.608246,1.0,0.708611,0.5
1,57,0.610079,1.0,0.707812,0.5
1,58,0.610234,1.0,0.708509,0.5
1,59,0.610231,1.0,0.70746,0.5
1,60,0.610458,1.0,0.707801,0.5
1,61,0.611809,1.0,0.706882,0.5
1,62,0.61027,1.0,0.70807,0.5
1,63,0.610065,1.0,0.707921,0.5
1,64,0.61273,1.0,0.706195,0.5
1,65,0.609871,1.0,0.708105,0.5
1,66,0.611736,1.0,0.707118,0.5
1,67,0.612083,1.0,0.706764,0.5
1,68,0.61118,1.0,0.708092,0.5
1,69,0.609563,1.0,0.707788,0.5
1,70,0.610828,1.0,0.707264,0.5
1,71,0.611837,1.0,0.706704,0.5
1,72,0.610379,1.0,0.707986,0.5
1,73,0.609953,1.0,0.708515,0.5
1,74,0.609315,1.0,0.708743,0.498333
1,75,0.609575,1.0,0.708096,0.5
1,76,0.609983,1.0,0.707966,0.5
1,77,0.610893,1.0,0.708048,0.5
1,78,0.608557,1.0,0.70999,0.5
1,79,0.607955,1.0,0.70915,0.5
1,80,0.607988,1.0,0.709362,0.5
1,81,0.606822,1.0,0.709554,0.5
1,82,0.608791,1.0,0.709417,0.5
1,83,0.608318,1.0,0.709598,0.5
1,84,0.610624,1.0,0.708532,0.5
1,85,0.608435,1.0,0.709192,0.5
1,86,0.607854,1.0,0.710137,0.5
1,87,0.607894,1.0,0.710747,0.5
1,88,0.609141,1.0,0.709317,0.5
1,89,0.608768,1.0,0.709667,0.5
1,90,0.610376,1.0,0.708953,0.5
1,91,0.6076,1.0,0.710119,0.5
1,92,0.609458,1.0,0.710212,0.5
1,93,0.609884,1.0,0.710233,0.5
1,94,0.609759,1.0,0.710208,0.5
1,95,0.608803,1.0,0.710623,0.5
1,96,0.610386,1.0,0.71076,0.5
1,97,0.609398,1.0,0.711252,0.5
1,98,0.610047,1.0,0.710378,0.5
1,99,0.610517,1.0,0.710784,0.5
1,100,0.610331,1.0,0.710664,0.5
1,101,0.610727,1.0,0.711241,0.5
1,102,0.610195,1.0,0.711076,0.5
1,103,0.611609,1.0,0.710968,0.5
1,104,0.61227,1.0,0.711103,0.5
1,105,0.612806,1.0,0.710834,0.5
1,106,0.61261,1.0,0.711249,0.5
1,107,0.612541,1.0,0.711073,0.5
1,108,0.612651,1.0,0.710312,0.5
1,109,0.615043,1.0,0.710313,0.5
1,110,0.612925,1.0,0.711067,0.5
1,111,0.612704,1.0,0.712346,0.5
1,112,0.614056,1.0,0.711551,0.5
1,113,0.614355,1.0,0.71266,0.5
1,114,0.614153,1.0,0.712888,0.5
1,115,0.616509,1.0,0.710401,0.498333
1,116,0.616332,1.0,0.710653,0.498333
1,117,0.615747,1.0,0.711299,0.498333
1,118,0.615795,1.0,0.710761,0.5
1,119,0.615778,1.0,0.71117,0.5
1,120,0.616964,1.0,0.711355,0.5
1,121,0.617577,1.0,0.710543,0.498333
1,122,0.617769,1.0,0.711288,0.5
1,123,0.617223,1.0,0.711876,0.498333
1,124,0.617082,1.0,0.71208,0.5
1,125,0.616448,1.0,0.712011,0.5
1,126,0.619044,1.0,0.710832,0.5
1,127,0.617054,1.0,0.7109,0.496667
1,128,0.617768,1.0,0.711619,0.5
1,129,0.618003,1.0,0.711556,0.5
1,130,0.61785,1.0,0.711458,0.498333
1,131,0.617381,1.0,0.711518,0.5
1,132,0.617054,1.0,0.712411,0.498333
1,133,0.61892,1.0,0.710818,0.5
1,134,0.619731,1.0,0.711024,0.498333
1,135,0.619375,1.0,0.709708,0.5
1,136,0.61935,1.0,0.710748,0.5
1,137,0.619048,1.0,0.710591,0.5
1,138,0.619746,1.0,0.710183,0.496667
1,139,0.622026,1.0,0.70965,0.498333
1,140,0.621619,1.0,0.708442,0.498333
1,141,0.622193,1.0,0.708655,0.498333
1,142,0.622113,1.0,0.709126,0.5
1,143,0.62159,1.0,0.710778,0.5
1,144,0.623889,1.0,0.708148,0.498333
1,145,0.624531,1.0,0.707949,0.496667
1,146,0.624272,1.0,0.707431,0.5
1,147,0.624931,1.0,0.708286,0.495
1,148,0.62524,1.0,0.707959,0.5
1,149,0.624702,1.0,0.708999,0.5
1,150,0.626493,1.0,0.708843,0.496667
1,151,0.62582,1.0,0.708324,0.5
1,152,0.626237,1.0,0.708287,0.498333
1,153,0.628097,1.0,0.706743,0.5
1,154,0.626343,1.0,0.707954,0.496667
1,155,0.626958,1.0,0.708198,0.498333
1,156,0.626906,1.0,0.70793,0.498333
1,157,0.627055,1.0,0.707702,0.5
1,158,0.628034,1.0,0.707632,0.498333
1,159,0.62767,1.0,0.706559,0.5
1,160,0.626459,1.0,0.708229,0.5
1,161,0.626689,1.0,0.707832,0.5
1,162,0.626126,1.0,0.708123,0.5
1,163,0.627258,1.0,0.708454,0.498333
1,164,0.628824,1.0,0.707364,0.493333
1,165,0.626993,1.0,0.709237,0.491667
2,0,0.626927,1.0,0.708822,0.5
2,1,0.627178,1.0,0.70853,0.5
2,2,0.626001,1.0,0.709376,0.496667
2,3,0.626678,1.0,0.708757,0.5
2,4,0.62655,1.0,0.709333,0.496667
2,5,0.626044,1.0,0.710042,0.498333
2,6,0.625492,1.0,0.710597,0.5
2,7,0.626387,1.0,0.709591,0.495
2,8,0.626255,1.0,0.709736,0.5
2,9,0.624737,1.0,0.710629,0.5
2,10,0.624742,1.0,0.71094,0.5
2,11,0.625751,1.0,0.710978,0.498333
2,12,0.625247,1.0,0.711373,0.496667
2,13,0.625479,1.0,0.710728,0.496667
2,14,0.624872,1.0,0.710603,0.5
2,15,0.624558,1.0,0.710835,0.5
2,16,0.625742,1.0,0.71085,0.496667
2,17,0.626088,1.0,0.710974,0.498333
2,18,0.62579,1.0,0.710917,0.498333
2,19,0.625757,1.0,0.711327,0.493333
2,20,0.625623,1.0,0.712049,0.493333
2,21,0.626143,1.0,0.711074,0.498333
2,22,0.626668,1.0,0.710171,0.5
2,23,0.627244,1.0,0.710889,0.495
2,24,0.626645,1.0,0.711096,0.496667
2,25,0.627246,1.0,0.711069,0.496667
2,26,0.626941,1.0,0.711454,0.493333
2,27,0.62821,1.0,0.711199,0.495
2,28,0.628586,1.0,0.71045,0.496667
2,29,0.628346,1.0,0.710499,0.496667
2,30,0.629266,1.0,0.710827,0.493333
2,31,0.629775,1.0,0.710486,0.488333
2,32,0.629645,1.0,0.710378,0.496667
2,33,0.630136,1.0,0.710089,0.495
2,34,0.629306,1.0,0.710712,0.496667
2,35,0.631005,1.0,0.709787,0.493333
2,36,0.630968,1.0,0.710399,0.496667
2,37,0.631446,1.0,0.709897,0.491667
2,38,0.632052,1.0,0.709412,0.496667
2,39,0.632878,1.0,0.708728,0.491667
2,40,0.633136,1.0,0.709533,0.493333
2,41,0.632901,1.0,0.70913,0.49
2,42,0.634417,1.0,0.708674,0.491667
2,43,0.63435,1.0,0.708454,0.496667
2,44,0.634208,1.0,0.709448,0.496667
2,45,0.634705,1.0,0.708241,0.498333
2,46,0.635043,1.0,0.70865,0.495
2,47,0.63579,1.0,0.707747,0.49
2,48,0.636576,1.0,0.707771,0.493333
2,49,0.637443,1.0,0.707165,0.495
2,50,0.637189,1.0,0.708617,0.491667
2,51,0.639053,1.0,0.707713,0.491667
2,52,0.639123,1.0,0.707081,0.496667
2,53,0.638885,1.0,0.707455,0.491667
2,54,0.640126,1.0,0.707065,0.49
2,55,0.637644,1.0,0.708462,0.493333
2,56,0.640117,1.0,0.707341,0.483333
2,57,0.641044,1.0,0.706823,0.493333
2,58,0.640847,1.0,0.707095,0.493333
2,59,0.640249,1.0,0.707165,0.493333
2,60,0.642653,1.0,0.706655,0.488333
2,61,0.642047,1.0,0.7066,0.49
2,62,0.641945,1.0,0.70639,0.491667
2,63,0.642568,1.0,0.70638,0.49
2,64,0.643605,1.0,0.705489,0.493333
2,65,0.642787,1.0,0.706317,0.481667
2,66,0.644621,1.0,0.705464,0.493333
2,67,0.643855,1.0,0.706537,0.475
2,68,0.644713,1.0,0.705105,0.486667
2,69,0.644478,1.0,0.705742,0.486667
2,70,0.645496,1.0,0.705274,0.488333
2,71,0.645926,1.0,0.705126,0.486667
2,72,0.646482,1.0,0.705177,0.49
2,73,0.645352,1.0,0.705064,0.486667
2,74,0.646322,1.0,0.703875,0.488333
2,75,0.645621,1.0,0.705612,0.471667
2,76,0.646809,1.0,0.70411,0.491667
2,77,0.646579,1.0,0.704914,0.471667
2,78,0.647708,1.0,0.704109,0.488333
2,79,0.647906,1.0,0.704679,0.483333
2,80,0.647305,1.0,0.704431,0.486667
2,81,0.647908,1.0,0.703576,0.493333
2,82,0.647888,1.0,0.704662,0.481667
2,83,0.648534,1.0,0.704827,0.481667
2,84,0.649295,1.0,0.703381,0.488333
2,85,0.649091,1.0,0.703321,0.49
2,86,0.649674,1.0,0.703275,0.486667
2,87,0.649848,1.0,0.703748,0.488333
2,88,0.650373,1.0,0.702871,0.483333
2,89,0.648667,1.0,0.704394,0.478333
2,90,0.649222,1.0,0.703854,0.485
2,91,0.649798,1.0,0.703431,0.478333
2,92,0.650422,1.0,0.702947,0.488333
2,93,0.650891,1.0,0.702624,0.478333
2,94,0.65123,1.0,0.703703,0.475
2,95,0.650603,1.0,0.702565,0.478333
2,96,0.650935,1.0,0.703382,0.476667
2,97,0.65133,1.0,0.702915,0.485
2,98,0.651825,1.0,0.702393,0.485
2,99,0.650707,1.0,0.703478,0.48
2,100,0.651837,1.0,0.702215,0.483333
2,101,0.653812,1.0,0.701666,0.481667
2,102,0.65279,1.0,0.702519,0.486667
2,103,0.652544,1.0,0.703378,0.473333
2,104,0.652996,1.0,0.702693,0.481667
2,105,0.653868,1.0,0.703035,0.465
2,106,0.653668,1.0,0.702976,0.481667
2,107,0.653502,1.0,0.703161,0.476667
2,108,0.654273,1.0,0.702037,0.485
2,109,0.653028,1.0,0.703428,0.473333
2,110,0.653594,1.0,0.70356,0.473333
2,111,0.653642,1.0,0.702718,0.486667
2,112,0.655277,1.0,0.702082,0.473333
2,113,0.65431,1.0,0.70369,0.463333
2,114,0.655044,1.0,0.702875,0.478333
2,115,0.655991,1.0,0.702653,0.47
2,116,0.655668,1.0,0.703622,0.455
2,117,0.655932,1.0,0.702583,0.48
2,118,0.656005,1.0,0.70275,0.473333
2,119,0.656083,1.0,0.703656,0.466667
2,120,0.65825,1.0,0.702361,0.471667
2,121,0.657228,1.0,0.702966,0.473333
2,122,0.657364,1.0,0.703315,0.461667
2,123,0.656982,1.0,0.702747,0.465
2,124,0.658706,1.0,0.702735,0.465
2,125,0.659275,1.0,0.702619,0.456667
2,126,0.659247,1.0,0.702981,0.455
2,127,0.658819,1.0,0.702597,0.47
2,128,0.659449,1.0,0.702894,0.455
2,129,0.659326,1.0,0.702647,0.466667
2,130,0.659402,1.0,0.703639,0.443333
2,131,0.659584,1.0,0.703237,0.433333
2,132,0.659157,1.0,0.702991,0.455
2,133,0.65923,1.0,0.70379,0.446667
2,134,0.660028,1.0,0.703156,0.456667
2,135,0.659301,1.0,0.703606,0.448333
2,136,0.660611,1.0,0.702674,0.453333
2,137,0.660108,1.0,0.703327,0.44
2,138,0.660769,1.0,0.702918,0.445
2,139,0.660365,1.0,0.70365,0.445
2,140,0.66126,1.0,0.702887,0.438333
2,141,0.66117,1.0,0.70344,0.436667
2,142,0.661439,1.0,0.703493,0.448333
2,143,0.660758,1.0,0.704121,0.438333
2,144,0.661841,1.0,0.703102,0.435
2,145,0.661514,1.0,0.703455,0.43
2,146,0.661889,1.0,0.703593,0.43
2,147,0.661327,1.0,0.703531,0.423333
2,148,0.660903,1.0,0.704115,0.431667
2,149,0.660268,1.0,0.704275,0.43
2,150,0.662102,1.0,0.703102,0.435
2,151,0.660616,1.0,0.704262,0.416667
2,152,0.660631,1.0,0.704612,0.418333
2,153,0.661681,1.0,0.70391,0.428333
2,154,0.661216,1.0,0.704272,0.413333
2,155,0.661278,1.0,0.703892,0.43
2,156,0.662562,0.996667,0.703633,0.413333
2,157,0.661189,1.0,0.704061,0.421667
2,158,0.66064,1.0,0.704818,0.431667
2,159,0.661798,1.0,0.704197,0.416667
2,160,0.660863,1.0,0.70433,0.425
2,161,0.660687,1.0,0.704931,0.416667
2,162,0.660411,1.0,0.703873,0.436667
2,163,0.65989,1.0,0.704457,0.431667
2,164,0.660169,1.0,0.704544,0.443333
2,165,0.660477,1.0,0.704136,0.43
3,0,0.659843,1.0,0.704427,0.425
3,1,0.659215,1.0,0.704351,0.435
3,2,0.6584,1.0,0.704894,0.445
3,3,0.658864,1.0,0.704751,0.423333
3,4,0.658608,1.0,0.705005,0.448333
3,5,0.659132,1.0,0.705043,0.421667
3,6,0.658548,1.0,0.704896,0.43
3,7,0.657967,1.0,0.70495,0.438333
3,8,0.658577,1.0,0.705333,0.428333
3,9,0.657357,1.0,0.705217,0.436667
3,10,0.657756,1.0,0.705107,0.425
3,11,0.658291,1.0,0.704988,0.433333
3,12,0.657464,1.0,0.705354,0.435
3,13,0.657789,1.0,0.705635,0.421667
3,14,0.657599,1.0,0.705034,0.446667
3,15,0.657844,1.0,0.705077,0.448333
3,16,0.658115,1.0,0.704888,0.443333
3,17,0.658737,1.0,0.704347,0.46
3,18,0.657617,1.0,0.705314,0.428333
3,19,0.658056,1.0,0.704946,0.426667
3,20,0.656756,1.0,0.705677,0.443333
3,21,0.658127,1.0,0.704673,0.433333
3,22,0.658232,1.0,0.704178,0.438333
3,23,0.65782,1.0,0.704509,0.448333
3,24,0.657833,1.0,0.70505,0.446667
3,25,0.657991,1.0,0.704413,0.433333
3,26,0.65893,1.0,0.703955,0.458333
3,27,0.658721,1.0,0.704056,0.448333
3,28,0.660053,1.0,0.703597,0.44
3,29,0.658408,1.0,0.704675,0.445
3,30,0.660295,1.0,0.704207,0.43
3,31,0.659269,1.0,0.704086,0.441667
3,32,0.658459,1.0,0.704231,0.451667
3,33,0.658758,1.0,0.704059,0.458333
3,34,0.659811,1.0,0.704022,0.438333
3,35,0.65949,1.0,0.703777,0.443333
3,36,0.660066,1.0,0.703333,0.465
3,37,0.660639,1.0,0.703957,0.433333
3,38,0.660021,1.0,0.704358,0.433333
3,39,0.661399,1.0,0.703861,0.428333
3,40,0.661941,1.0,0.703349,0.445
3,41,0.66161,1.0,0.703256,0.431667
3,42,0.66217,1.0,0.703111,0.45
3,43,0.662108,1.0,0.703066,0.435
3,44,0.662591,1.0,0.703921,0.411667
3,45,0.662569,1.0,0.70283,0.443333
3,46,0.663932,1.0,0.701912,0.441667
3,47,0.663928,1.0,0.702229,0.453333
3,48,0.66465,1.0,0.702495,0.426667
3,49,0.664701,1.0,0.702427,0.425
3,50,0.664505,1.0,0.703259,0.415
3,51,0.666126,1.0,0.702028,0.418333
3,52,0.666708,1.0,0.702034,0.426667
3,53,0.667019,1.0,0.701792,0.418333
3,54,0.666828,1.0,0.703209,0.373333
3,55,0.667531,1.0,0.701912,0.403333
3,56,0.667722,1.0,0.702208,0.406667
3,57,0.668067,1.0,0.701707,0.413333
3,58,0.66881,1.0,0.701539,0.401667
3,59,0.66872,1.0,0.702521,0.383333
3,60,0.668863,1.0,0.700977,0.426667
3,61,0.66837,1.0,0.701764,0.406667
3,62,0.669139,1.0,0.701482,0.413333
3,63,0.669745,1.0,0.70163,0.378333
3,64,0.669627,1.0,0.701554,0.391667
3,65,0.670477,1.0,0.700849,0.401667
3,66,0.670429,1.0,0.700728,0.393333
3,67,0.670264,1.0,0.701246,0.391667
3,68,0.671103,1.0,0.701502,0.373333
3,69,0.670953,1.0,0.700717,0.398333
3,70,0.670814,1.0,0.701245,0.395
3,71,0.671275,1.0,0.70091,0.386667
3,72,0.672562,1.0,0.70103,0.365
3,73,0.672941,1.0,0.701476,0.341667
3,74,0.671853,1.0,0.70126,0.355
3,75,0.672335,1.0,0.701952,0.345
3,76,0.673033,0.996667,0.700167,0.383333
3,77,0.672292,0.996667,0.700874,0.348333
3,78,0.672296,1.0,0.700709,0.373333
3,79,0.672761,1.0,0.700634,0.388333
3,80,0.673618,1.0,0.700549,0.373333
3,81,0.673954,1.0,0.700668,0.328333
3,82,0.673581,0.996667,0.700374,0.365
3,83,0.673538,1.0,0.700706,0.336667
3,84,0.674273,1.0,0.700346,0.358333
3,85,0.674873,0.996667,0.700352,0.35
3,86,0.674739,0.996667,0.700691,0.315
3,87,0.674667,0.993333,0.701144,0.32
3,88,0.675176,1.0,0.700564,0.328333
3,89,0.674272,1.0,0.700567,0.321667
3,90,0.675358,0.993333,0.699692,0.348333
3,91,0.676221,0.99,0.699743,0.355
3,92,0.675341,0.996667,0.700371,0.328333
3,93,0.67661,0.99,0.699788,0.326667
3,94,0.675215,0.993333,0.700576,0.325
3,95,0.675312,0.996667,0.700557,0.323333
3,96,0.675379,0.996667,0.700419,0.338333
3,97,0.675582,0.993333,0.700097,0.346667
3,98,0.675787,0.986667,0.699744,0.353333
3,99,0.674599,0.996667,0.700674,0.316667
3,100,0.675818,0.99,0.700591,0.321667
3,101,0.675495,0.996667,0.699806,0.338333
3,102,0.67516,1.0,0.700228,0.336667
3,103,0.675124,0.993333,0.700459,0.331667
3,104,0.67479,0.993333,0.700522,0.333333
3,105,0.676156,0.97,0.699523,0.358333
3,106,0.674991,0.996667,0.700067,0.341667
3,107,0.675366,0.99,0.699992,0.335
3,108,0.675603,0.99,0.699205,0.371667
3,109,0.674927,1.0,0.699547,0.348333
3,110,0.674587,0.996667,0.699854,0.376667
3,111,0.674798,0.993333,0.699891,0.366667
3,112,0.674365,0.99,0.700625,0.331667
3,113,0.673891,0.993333,0.699535,0.363333
3,114,0.67423,0.996667,0.699322,0.376667
3,115,0.673853,0.993333,0.699398,0.39
3,116,0.674139,0.99,0.699003,0.388333
3,117,0.673766,0.996667,0.699524,0.376667
3,118,0.674013,1.0,0.699755,0.373333
3,119,0.673503,0.99,0.699998,0.381667
3,120,0.673857,0.996667,0.699296,0.386667
3,121,0.673669,1.0,0.699804,0.361667
3,122,0.674054,0.993333,0.699762,0.375
3,123,0.673183,0.99,0.699449,0.398333
3,124,0.673568,0.993333,0.699766,0.371667
